rank,url,path,clicks,impressions,ctr,position,business_value,score,action
119,https://shaffercon.com/service-areas/culver-city/commercial-outlet-switch-dimmer-services/,/service-areas/culver-city/commercial-outlet-switch-dimmer-services/,0,19,0.0,8.84,5,9.758,"Rewrite title, meta, intro, CTA, and internal links"
120,https://shaffercon.com/industry-insights/unleashing-the-benefits-why-installing-ev-chargers-is-a-smart-investment-for-your-property/,/industry-insights/unleashing-the-benefits-why-installing-ev-chargers-is-a-smart-investment-for-your-property/,0,32,0.0,11.03,5,9.681,"Rewrite title, meta, intro, CTA, and internal links"
121,https://shaffercon.com/service-areas/hollywood/commercial-smart-automation-systems,/service-areas/hollywood/commercial-smart-automation-systems/,0,32,0.0,13.88,5,9.681,"Rewrite title, meta, intro, CTA, and internal links"
122,https://shaffercon.com/industry-insights/commercial-electrical-systems-navigating-the-complexities/,/industry-insights/commercial-electrical-systems-navigating-the-complexities/,0,31,0.0,12.65,5,9.595,"Rewrite title, meta, intro, CTA, and internal links"
123,https://shaffercon.com/service-areas/burbank/commercial-smart-automation-systems,/service-areas/burbank/commercial-smart-automation-systems/,0,18,0.0,6.17,5,9.591,"Rewrite title, meta, intro, CTA, and internal links"
124,https://shaffercon.com/industry-insights/the-future-of-electric-vehicle-charging-infrastructure-trends-opportunities-and-innovations/,/industry-insights/the-future-of-electric-vehicle-charging-infrastructure-trends-opportunities-and-innovations/,0,18,0.0,8.72,5,9.591,"Rewrite title, meta, intro, CTA, and internal links"
125,https://shaffercon.com/industry-insights/the-green-revolution-how-ev-solutions-reduce-energy-waste-and-save-money/,/industry-insights/the-green-revolution-how-ev-solutions-reduce-energy-waste-and-save-money/,0,18,0.0,9.22,5,9.591,"Rewrite title, meta, intro, CTA, and internal links"
126,https://shaffercon.com/industry-insights/emerging-trends-and-challenges-in-ev-charging-infrastructure-what-you-need-to-know/,/industry-insights/emerging-trends-and-challenges-in-ev-charging-infrastructure-what-you-need-to-know/,0,30,0.0,14.63,5,9.507,"Rewrite title, meta, intro, CTA, and internal links"
127,https://shaffercon.com/service-areas/pasadena/commercial-ceiling-fan-fixture-installation/,/service-areas/pasadena/commercial-ceiling-fan-fixture-installation/,0,30,0.0,17.27,5,9.507,"Rewrite title, meta, intro, CTA, and internal links"
128,https://shaffercon.com/industry-insights/the-future-is-electric-the-importance-of-ev-charging-stations-in-commercial-properties,/industry-insights/the-future-is-electric-the-importance-of-ev-charging-stations-in-commercial-properties/,0,29,0.0,13.9,5,9.417,"Rewrite title, meta, intro, CTA, and internal links"
129,https://shaffercon.com/industry-insights/navigating-the-future-essential-trends-and-tips-for-ev-charging-infrastructure,/industry-insights/navigating-the-future-essential-trends-and-tips-for-ev-charging-infrastructure/,0,17,0.0,8.18,5,9.415,"Rewrite title, meta, intro, CTA, and internal links"
130,https://shaffercon.com/service-areas/silver-lake/commercial-landscape-outdoor-lighting,/service-areas/silver-lake/commercial-landscape-outdoor-lighting/,0,17,0.0,8.88,5,9.415,"Rewrite title, meta, intro, CTA, and internal links"
131,https://shaffercon.com/industry-insights/the-ultimate-guide-to-ev-charger-installation-and-infrastructure-in-los-angeles/,/industry-insights/the-ultimate-guide-to-ev-charger-installation-and-infrastructure-in-los-angeles/,3,4044,0.0007000000000000001,32.9,5,9.38,Expand content and add links from stronger pages
132,https://shaffercon.com/service-areas/santa-monica/residential-landscape-outdoor-lighting,/service-areas/santa-monica/residential-landscape-outdoor-lighting/,0,35,0.0,6.97,4,9.338,Improve snippet and add stronger hiring intent
133,https://shaffercon.com/service-areas/pasadena/commercial-whole-building-surge-protection,/service-areas/pasadena/commercial-whole-building-surge-protection/,0,28,0.0,13.64,5,9.323,"Rewrite title, meta, intro, CTA, and internal links"
134,https://shaffercon.com/service-areas/burbank/residential-lighting-installation-retrofitting/,/service-areas/burbank/residential-lighting-installation-retrofitting/,0,34,0.0,8.91,4,9.264,Improve snippet and add stronger hiring intent
135,https://shaffercon.com/service-areas/beverly-hills/residential-complete-electrical-rewiring/,/service-areas/beverly-hills/residential-complete-electrical-rewiring/,0,16,0.0,4.06,5,9.228,"Rewrite title, meta, intro, CTA, and internal links"
136,https://shaffercon.com/industry-insights/the-future-of-ev-charging-in-los-angeles-new-technologies-solar-integration-and-incentives-for-property-owners/,/industry-insights/the-future-of-ev-charging-in-los-angeles-new-technologies-solar-integration-and-incentives-for-property-owners/,0,16,0.0,5.12,5,9.228,"Rewrite title, meta, intro, CTA, and internal links"
137,https://shaffercon.com/industry-insights/a-closer-look-at-our-load-study-services-and-why-your-ev-business-needs-them,/industry-insights/a-closer-look-at-our-load-study-services-and-why-your-ev-business-needs-them/,0,16,0.0,7.38,5,9.228,"Rewrite title, meta, intro, CTA, and internal links"
138,https://shaffercon.com/service-areas/sherman-oaks/residential-electrical-panel-upgrades/,/service-areas/sherman-oaks/residential-electrical-panel-upgrades/,0,16,0.0,7.62,5,9.228,"Rewrite title, meta, intro, CTA, and internal links"
139,https://shaffercon.com/industry-insights/how-los-angeles-property-owners-can-install-ev-chargers-funding-financing-and-practical-steps/,/industry-insights/how-los-angeles-property-owners-can-install-ev-chargers-funding-financing-and-practical-steps/,0,16,0.0,8.31,5,9.228,"Rewrite title, meta, intro, CTA, and internal links"
140,https://shaffercon.com/service-areas/atwater-village/commercial-backup-generator-installation/,/service-areas/atwater-village/commercial-backup-generator-installation/,0,27,0.0,11.26,5,9.226,"Rewrite title, meta, intro, CTA, and internal links"
141,https://shaffercon.com/service-areas/silver-lake/commercial-electrical-code-compliance-corrections,/service-areas/silver-lake/commercial-electrical-code-compliance-corrections/,0,27,0.0,16.41,5,9.226,"Rewrite title, meta, intro, CTA, and internal links"
142,https://shaffercon.com/industry-insights/under-cabinet-lighting-installation-guide/,/industry-insights/under-cabinet-lighting-installation-guide/,0,33,0.0,7.97,4,9.189,Improve snippet and add stronger hiring intent
143,https://shaffercon.com/industry-insights/voltpost-lamppost-charging-porsche-wireless-florida-highway-rivian-r2-chevy-bolt-return/,/industry-insights/voltpost-lamppost-charging-porsche-wireless-florida-highway-rivian-r2-chevy-bolt-return/,1,48,0.0208,7.54,5,9.161,Monitor or improve after higher value pages
144,https://shaffercon.com/industry-insights/should-you-install-an-ev-charger-at-home-a-practical-guide-for-los-angeles-homeowners/,/industry-insights/should-you-install-an-ev-charger-at-home-a-practical-guide-for-los-angeles-homeowners/,0,26,0.0,10.65,5,9.125,"Rewrite title, meta, intro, CTA, and internal links"
145,https://shaffercon.com/industry-insights/afci-installation-electrical-safety/,/industry-insights/afci-installation-electrical-safety/,0,104,0.0,5.46,3,9.095,Monitor or improve after higher value pages
146,https://shaffercon.com/service-areas/beverly-hills/residential-backup-generator-installation,/service-areas/beverly-hills/residential-backup-generator-installation/,0,15,0.0,7.93,5,9.031,"Rewrite title, meta, intro, CTA, and internal links"
147,https://shaffercon.com/industry-insights/advancements-in-electric-vehicle-charging-trends-innovations-and-their-impact-on-urban-development/,/industry-insights/advancements-in-electric-vehicle-charging-trends-innovations-and-their-impact-on-urban-development/,0,15,0.0,8.33,5,9.031,"Rewrite title, meta, intro, CTA, and internal links"
148,https://shaffercon.com/industry-insights/exploring-shaffer-constructions-load-study-services-in-la,/industry-insights/exploring-shaffer-constructions-load-study-services-in-la/,0,15,0.0,8.33,5,9.031,"Rewrite title, meta, intro, CTA, and internal links"
149,https://shaffercon.com/industry-insights/installing-ev-chargers-in-los-angeles-your-guide-to-a-greener-future,/industry-insights/installing-ev-chargers-in-los-angeles-your-guide-to-a-greener-future/,0,15,0.0,8.53,5,9.031,"Rewrite title, meta, intro, CTA, and internal links"
150,https://shaffercon.com/industry-insights/californias-ev-charging-boom-how-los-angeles-is-leading-the-electric-vehicle-infrastructure-revolution/,/industry-insights/californias-ev-charging-boom-how-los-angeles-is-leading-the-electric-vehicle-infrastructure-revolution/,0,15,0.0,8.8,5,9.031,"Rewrite title, meta, intro, CTA, and internal links"
151,https://shaffercon.com/industry-insights/commercial-electrician-ev-charging-safety,/industry-insights/commercial-electrician-ev-charging-safety/,0,15,0.0,9.07,5,9.031,"Rewrite title, meta, intro, CTA, and internal links"
152,https://shaffercon.com/service-areas/santa-clarita/commercial-data-network-av-wiring/,/service-areas/santa-clarita/commercial-data-network-av-wiring/,1,61,0.016399999999999998,10.05,5,8.928,Monitor or improve after higher value pages
153,https://shaffercon.com/industry-insights/the-complete-guide-to-ev-charging-infrastructure-in-los-angeles-trends-technologies-and-installation-tips-for-property-owners/,/industry-insights/the-complete-guide-to-ev-charging-infrastructure-in-los-angeles-trends-technologies-and-installation-tips-for-property-owners/,0,24,0.0,10.83,5,8.912,"Rewrite title, meta, intro, CTA, and internal links"
154,https://shaffercon.com/service-areas/santa-clarita/commercial-landscape-outdoor-lighting/,/service-areas/santa-clarita/commercial-landscape-outdoor-lighting/,0,24,0.0,12.75,5,8.912,"Rewrite title, meta, intro, CTA, and internal links"
155,https://shaffercon.com/service-areas/glendale/commercial-data-network-av-wiring/,/service-areas/glendale/commercial-data-network-av-wiring/,0,24,0.0,15.12,5,8.912,"Rewrite title, meta, intro, CTA, and internal links"
156,https://shaffercon.com/industry-insights/the-green-revolution-how-ev-solutions-reduce-energy-waste-and-save-money,/industry-insights/the-green-revolution-how-ev-solutions-reduce-energy-waste-and-save-money/,0,14,0.0,7.57,5,8.821,"Rewrite title, meta, intro, CTA, and internal links"
157,https://shaffercon.com/service-areas/glendale/commercial-lighting-installation-retrofitting/,/service-areas/glendale/commercial-lighting-installation-retrofitting/,0,14,0.0,8.07,5,8.821,"Rewrite title, meta, intro, CTA, and internal links"
158,https://shaffercon.com/service-areas/santa-clarita/residential-electrical-panel-upgrades/,/service-areas/santa-clarita/residential-electrical-panel-upgrades/,0,14,0.0,9.14,5,8.821,"Rewrite title, meta, intro, CTA, and internal links"
159,https://shaffercon.com/service-areas/culver-city/residential-electrical-panel-upgrades/,/service-areas/culver-city/residential-electrical-panel-upgrades/,0,14,0.0,9.43,5,8.821,"Rewrite title, meta, intro, CTA, and internal links"
160,https://shaffercon.com/service-areas/santa-clarita/commercial-landscape-outdoor-lighting,/service-areas/santa-clarita/commercial-landscape-outdoor-lighting/,0,23,0.0,11.39,5,8.799,"Rewrite title, meta, intro, CTA, and internal links"
161,https://shaffercon.com/industry-insights/electric-vehicles-mitsubishi-chargers,/industry-insights/electric-vehicles-mitsubishi-chargers/,0,22,0.0,10.36,5,8.681,"Rewrite title, meta, intro, CTA, and internal links"
162,https://shaffercon.com/industry-insights/the-electric-vehicle-charging-revolution-key-trends-and-future-prospects/,/industry-insights/the-electric-vehicle-charging-revolution-key-trends-and-future-prospects/,0,22,0.0,12.55,5,8.681,"Rewrite title, meta, intro, CTA, and internal links"
163,https://shaffercon.com/service-areas/beverly-hills/commercial-smart-automation-systems/,/service-areas/beverly-hills/commercial-smart-automation-systems/,0,22,0.0,15.0,5,8.681,"Rewrite title, meta, intro, CTA, and internal links"
164,https://shaffercon.com/service-areas/venice/commercial-electrical-code-compliance-corrections,/service-areas/venice/commercial-electrical-code-compliance-corrections/,0,13,0.0,5.08,5,8.596,"Rewrite title, meta, intro, CTA, and internal links"
165,https://shaffercon.com/service-areas/sherman-oaks/commercial-smart-automation-systems,/service-areas/sherman-oaks/commercial-smart-automation-systems/,0,13,0.0,5.38,5,8.596,"Rewrite title, meta, intro, CTA, and internal links"
166,https://shaffercon.com/service-areas/torrance/residential-electrical-panel-upgrades/,/service-areas/torrance/residential-electrical-panel-upgrades/,0,13,0.0,6.15,5,8.596,"Rewrite title, meta, intro, CTA, and internal links"
167,https://shaffercon.com/industry-insights/panel-upgrades-the-essentials-of-zinsco-panel-upgrade-or-replacement,/industry-insights/panel-upgrades-the-essentials-of-zinsco-panel-upgrade-or-replacement/,0,13,0.0,6.62,5,8.596,"Rewrite title, meta, intro, CTA, and internal links"
168,https://shaffercon.com/service-areas/culver-city/commercial-ev-charger-installation,/service-areas/culver-city/commercial-ev-charger-installation/,0,13,0.0,7.0,5,8.596,"Rewrite title, meta, intro, CTA, and internal links"
169,https://shaffercon.com/industry-insights/preparing-los-angeles-buildings-for-the-ev-charging-boom-what-owners-developers-and-businesses-need-to-know/,/industry-insights/preparing-los-angeles-buildings-for-the-ev-charging-boom-what-owners-developers-and-businesses-need-to-know/,0,13,0.0,7.54,5,8.596,"Rewrite title, meta, intro, CTA, and internal links"
170,https://shaffercon.com/industry-insights/the-future-of-sustainable-transportation-exploring-the-rise-of-ev-charging-stations/,/industry-insights/the-future-of-sustainable-transportation-exploring-the-rise-of-ev-charging-stations/,0,13,0.0,7.54,5,8.596,"Rewrite title, meta, intro, CTA, and internal links"
171,https://shaffercon.com/industry-insights/led-retrofit-guide-los-angeles-businesses,/industry-insights/led-retrofit-guide-los-angeles-businesses/,0,26,0.0,9.35,4,8.588,Improve snippet and add stronger hiring intent
172,https://shaffercon.com/service-areas/long-beach/residential-landscape-outdoor-lighting/,/service-areas/long-beach/residential-landscape-outdoor-lighting/,0,45,0.0,11.8,4,8.48,Improve snippet and add stronger hiring intent
